,Date,Species,Latitude,Longitude,NumMosquitos,WnvPresent,Year,Month,Day
1391,2007-08-15,CULEX PIPIENS/RESTUANS,41.953067,-87.776792,11,0,2007,8,15
1392,2007-08-15,CULEX PIPIENS/RESTUANS,41.953705,-87.733974,5,0,2007,8,15
1393,2007-08-15,CULEX PIPIENS/RESTUANS,41.95469,-87.800991,41,1,2007,8,15
1394,2007-08-15,CULEX PIPIENS/RESTUANS,41.960616,-87.777189,3,0,2007,8,15
1395,2007-08-15,CULEX PIPIENS/RESTUANS,41.961743,-87.76007,1,0,2007,8,15
1396,2007-08-15,CULEX PIPIENS/RESTUANS,41.962728,-87.748367,1,0,2007,8,15
1397,2007-08-15,CULEX PIPIENS/RESTUANS,41.963976,-87.69181,3,0,2007,8,15
1398,2007-08-15,CULEX PIPIENS/RESTUANS,41.964242,-87.757639,27,1,2007,8,15
1399,2007-08-15,CULEX PIPIENS/RESTUANS,41.966987,-87.674677,4,0,2007,8,15
1400,2007-08-15,CULEX PIPIENS/RESTUANS,41.970248,-87.787992,49,0,2007,8,15
1401,2007-08-15,CULEX PIPIENS/RESTUANS,41.974089,-87.824812,25,0,2007,8,15
1402,2007-08-15,CULEX PIPIENS/RESTUANS,41.979243,-87.750938,4,0,2007,8,15
1403,2007-08-15,CULEX PIPIENS/RESTUANS,41.981964,-87.812827,38,1,2007,8,15
1404,2007-08-15,CULEX PIPIENS/RESTUANS,41.984809,-87.728492,1,0,2007,8,15
1405,2007-08-15,CULEX PIPIENS/RESTUANS,41.986921,-87.689778,6,0,2007,8,15
1406,2007-08-15,CULEX PIPIENS/RESTUANS,41.990284,-87.797127,16,1,2007,8,15
1407,2007-08-15,CULEX PIPIENS/RESTUANS,41.991429,-87.747113,21,0,2007,8,15
1408,2007-08-15,CULEX PIPIENS/RESTUANS,41.994469,-87.667736,1,0,2007,8,15
1409,2007-08-15,CULEX PIPIENS/RESTUANS,41.994991,-87.769279,4,0,2007,8,15
1410,2007-08-15,CULEX PIPIENS/RESTUANS,41.999129,-87.795585,67,2,2007,8,15
1411,2007-08-15,CULEX PIPIENS/RESTUANS,42.006858,-87.675919,2,0,2007,8,15
1412,2007-08-15,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,38,0,2007,8,15
1413,2007-08-15,CULEX PIPIENS/RESTUANS,42.010412,-87.66214,1,0,2007,8,15
1414,2007-08-15,CULEX PIPIENS/RESTUANS,42.011601,-87.811506,98,1,2007,8,15
1415,2007-08-15,CULEX PIPIENS/RESTUANS,42.01743,-87.687769,1,0,2007,8,15
1416,2007-08-15,CULEX RESTUANS,41.662014,-87.724608,9,0,2007,8,15
1417,2007-08-15,CULEX RESTUANS,41.682587,-87.707973,4,0,2007,8,15
1418,2007-08-15,CULEX RESTUANS,41.688324,-87.676709,6,1,2007,8,15
1419,2007-08-15,CULEX RESTUANS,41.704336,-87.703736,2,0,2007,8,15
1420,2007-08-15,CULEX RESTUANS,41.731922,-87.677512,3,0,2007,8,15
1421,2007-08-15,CULEX RESTUANS,41.732984,-87.649642,3,0,2007,8,15
1422,2007-08-15,CULEX RESTUANS,41.77166,-87.703047,1,0,2007,8,15
1423,2007-08-15,CULEX RESTUANS,41.778297,-87.752411,5,0,2007,8,15
1424,2007-08-15,CULEX RESTUANS,41.798697,-87.736812,1,0,2007,8,15
1425,2007-08-15,CULEX RESTUANS,41.799282,-87.585487,2,0,2007,8,15
1426,2007-08-15,CULEX RESTUANS,41.803423,-87.642984,2,0,2007,8,15
1427,2007-08-15,CULEX RESTUANS,41.822536,-87.666343,3,0,2007,8,15
1428,2007-08-15,CULEX RESTUANS,41.836644,-87.677737,1,1,2007,8,15
1429,2007-08-15,CULEX RESTUANS,41.837085,-87.729384,1,0,2007,8,15
1430,2007-08-15,CULEX RESTUANS,41.867108,-87.654224,1,1,2007,8,15
1431,2007-08-15,CULEX RESTUANS,41.868077,-87.666901,3,0,2007,8,15
1432,2007-08-15,CULEX RESTUANS,41.869107,-87.696293,1,0,2007,8,15
1433,2007-08-15,CULEX RESTUANS,41.891126,-87.61156,1,0,2007,8,15
1434,2007-08-15,CULEX RESTUANS,41.896282,-87.655232,1,1,2007,8,15
1435,2007-08-15,CULEX RESTUANS,41.911824,-87.726737,1,0,2007,8,15
1436,2007-08-15,CULEX RESTUANS,41.916265,-87.800515,5,0,2007,8,15
1437,2007-08-15,CULEX RESTUANS,41.918705,-87.752329,1,0,2007,8,15
1438,2007-08-15,CULEX RESTUANS,41.923738,-87.785288,1,0,2007,8,15
1439,2007-08-15,CULEX RESTUANS,41.95469,-87.800991,3,0,2007,8,15
1440,2007-08-15,CULEX RESTUANS,41.964242,-87.757639,2,0,2007,8,15
1441,2007-08-15,CULEX RESTUANS,41.974089,-87.824812,2,0,2007,8,15
1442,2007-08-15,CULEX RESTUANS,41.999129,-87.795585,1,0,2007,8,15
1443,2007-08-15,CULEX SALINARIUS,41.702724,-87.536497,1,0,2007,8,15
1444,2007-08-15,CULEX TERRITANS,41.688324,-87.676709,1,0,2007,8,15
1445,2007-08-15,CULEX TERRITANS,41.702724,-87.536497,6,0,2007,8,15
1446,2007-08-15,CULEX TERRITANS,41.766202,-87.562889,1,0,2007,8,15
1447,2007-08-15,CULEX TERRITANS,41.778297,-87.752411,1,0,2007,8,15
1448,2007-08-15,CULEX TERRITANS,41.843811,-87.686763,1,0,2007,8,15
1449,2007-08-15,CULEX TERRITANS,41.923738,-87.785288,2,0,2007,8,15
1450,2007-08-16,CULEX PIPIENS,41.673408,-87.599862,2532,10,2007,8,16
1451,2007-08-16,CULEX PIPIENS,41.704572,-87.565666,821,3,2007,8,16
1452,2007-08-16,CULEX PIPIENS,41.726465,-87.585413,1000,2,2007,8,16
1453,2007-08-16,CULEX PIPIENS/RESTUANS,41.673408,-87.599862,104,1,2007,8,16
1454,2007-08-16,CULEX PIPIENS/RESTUANS,41.704572,-87.565666,98,0,2007,8,16
1455,2007-08-17,CULEX PIPIENS,41.659112,-87.538693,279,3,2007,8,17
1456,2007-08-17,CULEX PIPIENS,41.678618,-87.559308,50,0,2007,8,17
1457,2007-08-17,CULEX PIPIENS,41.680946,-87.535198,174,0,2007,8,17
1458,2007-08-17,CULEX PIPIENS,41.686398,-87.531635,60,1,2007,8,17
1459,2007-08-17,CULEX PIPIENS,41.702724,-87.536497,50,0,2007,8,17
1460,2007-08-17,CULEX PIPIENS,41.726465,-87.585413,651,1,2007,8,17
1461,2007-08-17,CULEX PIPIENS,41.737052,-87.543067,6,0,2007,8,17
1462,2007-08-17,CULEX PIPIENS,41.740641,-87.546587,37,1,2007,8,17
1463,2007-08-17,CULEX PIPIENS/RESTUANS,41.659112,-87.538693,177,1,2007,8,17
1464,2007-08-17,CULEX PIPIENS/RESTUANS,41.678618,-87.559308,56,0,2007,8,17
1465,2007-08-17,CULEX PIPIENS/RESTUANS,41.680946,-87.535198,102,0,2007,8,17
1466,2007-08-17,CULEX PIPIENS/RESTUANS,41.686398,-87.531635,70,0,2007,8,17
1467,2007-08-17,CULEX PIPIENS/RESTUANS,41.726465,-87.585413,121,0,2007,8,17
1468,2007-08-17,CULEX PIPIENS/RESTUANS,41.737052,-87.543067,4,0,2007,8,17
1469,2007-08-17,CULEX PIPIENS/RESTUANS,41.740641,-87.546587,30,0,2007,8,17
1470,2007-08-17,CULEX SALINARIUS,41.659112,-87.538693,3,0,2007,8,17
1471,2007-08-17,CULEX SALINARIUS,41.680946,-87.535198,1,0,2007,8,17
1472,2007-08-17,CULEX TERRITANS,41.678618,-87.559308,4,0,2007,8,17
1473,2007-08-17,CULEX TERRITANS,41.680946,-87.535198,16,0,2007,8,17
1474,2007-08-17,CULEX TERRITANS,41.686398,-87.531635,23,0,2007,8,17
1475,2007-08-17,CULEX TERRITANS,41.740641,-87.546587,1,0,2007,8,17
1476,2007-08-21,CULEX PIPIENS,41.688324,-87.676709,62,1,2007,8,21
1477,2007-08-21,CULEX PIPIENS,41.692555,-87.598865,7,1,2007,8,21
1478,2007-08-21,CULEX PIPIENS,41.721474,-87.648064,15,0,2007,8,21
1479,2007-08-21,CULEX PIPIENS,41.723195,-87.64997,5,1,2007,8,21
1480,2007-08-21,CULEX PIPIENS,41.74785,-87.702716,1,0,2007,8,21
1481,2007-08-21,CULEX PIPIENS,41.754292,-87.590773,4,0,2007,8,21
1482,2007-08-21,CULEX PIPIENS,41.754676,-87.612922,7,0,2007,8,21
1483,2007-08-21,CULEX PIPIENS,41.759346,-87.745602,9,0,2007,8,21
1484,2007-08-21,CULEX PIPIENS,41.766202,-87.562889,13,0,2007,8,21
1485,2007-08-21,CULEX PIPIENS,41.768388,-87.678649,1,0,2007,8,21
1486,2007-08-21,CULEX PIPIENS,41.77166,-87.703047,1,0,2007,8,21
1487,2007-08-21,CULEX PIPIENS,41.772846,-87.740029,2,0,2007,8,21
1488,2007-08-21,CULEX PIPIENS,41.773215,-87.60088,14,0,2007,8,21
1489,2007-08-21,CULEX PIPIENS,41.776156,-87.778927,2,0,2007,8,21
1490,2007-08-21,CULEX PIPIENS,41.778297,-87.752411,67,2,2007,8,21
1491,2007-08-21,CULEX PIPIENS,41.781416,-87.776532,6,0,2007,8,21
1492,2007-08-21,CULEX PIPIENS,41.797616,-87.797894,10,1,2007,8,21
1493,2007-08-21,CULEX PIPIENS,41.798697,-87.736812,3,0,2007,8,21
1494,2007-08-21,CULEX PIPIENS,41.799282,-87.585487,3,0,2007,8,21
1495,2007-08-21,CULEX PIPIENS,41.800737,-87.71188,35,0,2007,8,21
1496,2007-08-21,CULEX PIPIENS,41.801179,-87.679447,18,1,2007,8,21
1497,2007-08-21,CULEX PIPIENS,41.801498,-87.763416,4,0,2007,8,21
1498,2007-08-21,CULEX PIPIENS,41.803423,-87.642984,12,0,2007,8,21
1499,2007-08-21,CULEX PIPIENS,41.821582,-87.627796,10,0,2007,8,21
1500,2007-08-21,CULEX PIPIENS,41.822536,-87.666343,14,0,2007,8,21
1501,2007-08-21,CULEX PIPIENS,41.823065,-87.678378,1,0,2007,8,21
1502,2007-08-21,CULEX PIPIENS,41.82561,-87.726549,11,0,2007,8,21
1503,2007-08-21,CULEX PIPIENS,41.825902,-87.667827,7,0,2007,8,21
1504,2007-08-21,CULEX PIPIENS,41.836644,-87.677737,5,0,2007,8,21
1505,2007-08-21,CULEX PIPIENS,41.837085,-87.729384,5,1,2007,8,21
1506,2007-08-21,CULEX PIPIENS,41.843811,-87.686763,3,0,2007,8,21
1507,2007-08-21,CULEX PIPIENS,41.846075,-87.716277,1,0,2007,8,21
1508,2007-08-21,CULEX PIPIENS,41.857402,-87.694991,10,0,2007,8,21
1509,2007-08-21,CULEX PIPIENS,41.862292,-87.64886,3,0,2007,8,21
1510,2007-08-21,CULEX PIPIENS,41.867108,-87.654224,4,0,2007,8,21
1511,2007-08-21,CULEX PIPIENS,41.868077,-87.666901,7,1,2007,8,21
1512,2007-08-21,CULEX PIPIENS,41.868142,-87.696269,13,0,2007,8,21
1513,2007-08-21,CULEX PIPIENS,41.869107,-87.696293,11,0,2007,8,21
1514,2007-08-21,CULEX PIPIENS,41.878114,-87.629798,19,0,2007,8,21
1515,2007-08-21,CULEX PIPIENS,41.883284,-87.705085,1,0,2007,8,21
1516,2007-08-21,CULEX PIPIENS,41.891118,-87.654491,1,0,2007,8,21
1517,2007-08-21,CULEX PIPIENS,41.896282,-87.655232,3,0,2007,8,21
1518,2007-08-21,CULEX PIPIENS,41.89923,-87.716788,2,0,2007,8,21
1519,2007-08-21,CULEX PIPIENS,41.906638,-87.701431,8,1,2007,8,21
1520,2007-08-21,CULEX PIPIENS,41.907645,-87.760886,14,0,2007,8,21
1521,2007-08-21,CULEX PIPIENS,41.911824,-87.726737,15,0,2007,8,21
1522,2007-08-21,CULEX PIPIENS,41.916265,-87.800515,14,0,2007,8,21
1523,2007-08-21,CULEX PIPIENS,41.918705,-87.752329,24,0,2007,8,21
1524,2007-08-21,CULEX PIPIENS,41.919343,-87.694259,6,0,2007,8,21
1525,2007-08-21,CULEX PIPIENS,41.921177,-87.79518,8,0,2007,8,21
1526,2007-08-21,CULEX PIPIENS,41.9216,-87.666455,17,1,2007,8,21
1527,2007-08-21,CULEX PIPIENS,41.921965,-87.632085,3,0,2007,8,21
1528,2007-08-21,CULEX PIPIENS,41.923738,-87.785288,11,0,2007,8,21
1529,2007-08-21,CULEX PIPIENS,41.932094,-87.700117,1,0,2007,8,21
1530,2007-08-21,CULEX PIPIENS,41.94016,-87.794896,21,0,2007,8,21
1531,2007-08-21,CULEX PIPIENS,41.942114,-87.776385,4,0,2007,8,21
1532,2007-08-21,CULEX PIPIENS,41.944869,-87.832763,11,1,2007,8,21
1533,2007-08-21,CULEX PIPIENS,41.948167,-87.730698,7,0,2007,8,21
1534,2007-08-21,CULEX PIPIENS,41.94983,-87.698457,2,0,2007,8,21
1535,2007-08-21,CULEX PIPIENS,41.953705,-87.733974,1,0,2007,8,21
1536,2007-08-21,CULEX PIPIENS,41.95469,-87.800991,46,0,2007,8,21
1537,2007-08-21,CULEX PIPIENS,41.958271,-87.702575,8,0,2007,8,21
1538,2007-08-21,CULEX PIPIENS,41.960616,-87.777189,2,0,2007,8,21
1539,2007-08-21,CULEX PIPIENS,41.963976,-87.69181,5,0,2007,8,21
1540,2007-08-21,CULEX PIPIENS,41.964242,-87.757639,23,1,2007,8,21
1541,2007-08-21,CULEX PIPIENS,41.966987,-87.674677,1,0,2007,8,21
1542,2007-08-21,CULEX PIPIENS,41.970248,-87.787992,23,1,2007,8,21
1543,2007-08-21,CULEX PIPIENS,41.974089,-87.824812,16,0,2007,8,21
1544,2007-08-21,CULEX PIPIENS,41.979243,-87.750938,5,0,2007,8,21
1545,2007-08-21,CULEX PIPIENS,41.981964,-87.812827,45,0,2007,8,21
1546,2007-08-21,CULEX PIPIENS,41.984809,-87.728492,3,0,2007,8,21
1547,2007-08-21,CULEX PIPIENS,41.986921,-87.689778,4,0,2007,8,21
1548,2007-08-21,CULEX PIPIENS,41.990284,-87.797127,9,1,2007,8,21
1549,2007-08-21,CULEX PIPIENS,41.999129,-87.795585,1,1,2007,8,21
1550,2007-08-21,CULEX PIPIENS,42.006858,-87.675919,5,0,2007,8,21
1551,2007-08-21,CULEX PIPIENS,42.008314,-87.777921,5,0,2007,8,21
1552,2007-08-21,CULEX PIPIENS,42.011601,-87.811506,2,0,2007,8,21
1553,2007-08-21,CULEX PIPIENS/RESTUANS,41.688324,-87.676709,57,1,2007,8,21
1554,2007-08-21,CULEX PIPIENS/RESTUANS,41.692555,-87.598865,4,0,2007,8,21
1555,2007-08-21,CULEX PIPIENS/RESTUANS,41.721474,-87.648064,10,0,2007,8,21
1556,2007-08-21,CULEX PIPIENS/RESTUANS,41.723195,-87.64997,7,0,2007,8,21
1557,2007-08-21,CULEX PIPIENS/RESTUANS,41.74785,-87.702716,3,0,2007,8,21
1558,2007-08-21,CULEX PIPIENS/RESTUANS,41.754292,-87.590773,1,0,2007,8,21
1559,2007-08-21,CULEX PIPIENS/RESTUANS,41.754676,-87.612922,4,0,2007,8,21
1560,2007-08-21,CULEX PIPIENS/RESTUANS,41.759346,-87.745602,6,0,2007,8,21
1561,2007-08-21,CULEX PIPIENS/RESTUANS,41.766202,-87.562889,13,0,2007,8,21
1562,2007-08-21,CULEX PIPIENS/RESTUANS,41.768388,-87.678649,3,0,2007,8,21
1563,2007-08-21,CULEX PIPIENS/RESTUANS,41.77166,-87.703047,6,0,2007,8,21
1564,2007-08-21,CULEX PIPIENS/RESTUANS,41.772846,-87.740029,1,0,2007,8,21
1565,2007-08-21,CULEX PIPIENS/RESTUANS,41.773215,-87.60088,20,0,2007,8,21
1566,2007-08-21,CULEX PIPIENS/RESTUANS,41.776156,-87.778927,9,0,2007,8,21
1567,2007-08-21,CULEX PIPIENS/RESTUANS,41.778297,-87.752411,104,0,2007,8,21
1568,2007-08-21,CULEX PIPIENS/RESTUANS,41.778748,-87.586427,1,0,2007,8,21
1569,2007-08-21,CULEX PIPIENS/RESTUANS,41.781416,-87.776532,12,0,2007,8,21
1570,2007-08-21,CULEX PIPIENS/RESTUANS,41.797616,-87.797894,13,1,2007,8,21
1571,2007-08-21,CULEX PIPIENS/RESTUANS,41.798697,-87.736812,8,1,2007,8,21
1572,2007-08-21,CULEX PIPIENS/RESTUANS,41.799282,-87.585487,4,0,2007,8,21
1573,2007-08-21,CULEX PIPIENS/RESTUANS,41.800737,-87.71188,16,0,2007,8,21
1574,2007-08-21,CULEX PIPIENS/RESTUANS,41.801179,-87.679447,13,1,2007,8,21
1575,2007-08-21,CULEX PIPIENS/RESTUANS,41.801498,-87.763416,1,0,2007,8,21
1576,2007-08-21,CULEX PIPIENS/RESTUANS,41.803423,-87.642984,8,1,2007,8,21
1577,2007-08-21,CULEX PIPIENS/RESTUANS,41.821582,-87.627796,16,1,2007,8,21
1578,2007-08-21,CULEX PIPIENS/RESTUANS,41.822536,-87.666343,19,0,2007,8,21
1579,2007-08-21,CULEX PIPIENS/RESTUANS,41.823065,-87.678378,1,0,2007,8,21
1580,2007-08-21,CULEX PIPIENS/RESTUANS,41.82561,-87.726549,18,0,2007,8,21
1581,2007-08-21,CULEX PIPIENS/RESTUANS,41.825902,-87.667827,8,0,2007,8,21
1582,2007-08-21,CULEX PIPIENS/RESTUANS,41.836644,-87.677737,5,0,2007,8,21
1583,2007-08-21,CULEX PIPIENS/RESTUANS,41.837085,-87.729384,4,0,2007,8,21
1584,2007-08-21,CULEX PIPIENS/RESTUANS,41.843811,-87.686763,13,0,2007,8,21
1585,2007-08-21,CULEX PIPIENS/RESTUANS,41.846075,-87.716277,5,0,2007,8,21
1586,2007-08-21,CULEX PIPIENS/RESTUANS,41.846283,-87.656913,2,0,2007,8,21
1587,2007-08-21,CULEX PIPIENS/RESTUANS,41.857402,-87.694991,11,0,2007,8,21
1588,2007-08-21,CULEX PIPIENS/RESTUANS,41.867108,-87.654224,9,0,2007,8,21
1589,2007-08-21,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,7,0,2007,8,21
1590,2007-08-21,CULEX PIPIENS/RESTUANS,41.868142,-87.696269,7,0,2007,8,21
1591,2007-08-21,CULEX PIPIENS/RESTUANS,41.869107,-87.696293,9,0,2007,8,21
1592,2007-08-21,CULEX PIPIENS/RESTUANS,41.878114,-87.629798,27,0,2007,8,21
1593,2007-08-21,CULEX PIPIENS/RESTUANS,41.891118,-87.654491,1,0,2007,8,21
1594,2007-08-21,CULEX PIPIENS/RESTUANS,41.896282,-87.655232,12,0,2007,8,21
1595,2007-08-21,CULEX PIPIENS/RESTUANS,41.89923,-87.716788,3,0,2007,8,21
1596,2007-08-21,CULEX PIPIENS/RESTUANS,41.906638,-87.701431,13,0,2007,8,21
1597,2007-08-21,CULEX PIPIENS/RESTUANS,41.907645,-87.760886,11,0,2007,8,21
1598,2007-08-21,CULEX PIPIENS/RESTUANS,41.911824,-87.726737,28,1,2007,8,21
1599,2007-08-21,CULEX PIPIENS/RESTUANS,41.916265,-87.800515,18,1,2007,8,21
1600,2007-08-21,CULEX PIPIENS/RESTUANS,41.918705,-87.752329,27,0,2007,8,21
1601,2007-08-21,CULEX PIPIENS/RESTUANS,41.919343,-87.694259,38,0,2007,8,21
1602,2007-08-21,CULEX PIPIENS/RESTUANS,41.921177,-87.79518,2,0,2007,8,21
1603,2007-08-21,CULEX PIPIENS/RESTUANS,41.9216,-87.666455,28,1,2007,8,21
1604,2007-08-21,CULEX PIPIENS/RESTUANS,41.921965,-87.632085,7,0,2007,8,21
1605,2007-08-21,CULEX PIPIENS/RESTUANS,41.923738,-87.785288,21,0,2007,8,21
1606,2007-08-21,CULEX PIPIENS/RESTUANS,41.932094,-87.700117,1,0,2007,8,21
1607,2007-08-21,CULEX PIPIENS/RESTUANS,41.94016,-87.794896,6,0,2007,8,21
1608,2007-08-21,CULEX PIPIENS/RESTUANS,41.942114,-87.776385,4,0,2007,8,21
1609,2007-08-21,CULEX PIPIENS/RESTUANS,41.944869,-87.832763,9,0,2007,8,21
1610,2007-08-21,CULEX PIPIENS/RESTUANS,41.948167,-87.730698,4,0,2007,8,21
1611,2007-08-21,CULEX PIPIENS/RESTUANS,41.94983,-87.698457,5,0,2007,8,21
1612,2007-08-21,CULEX PIPIENS/RESTUANS,41.95469,-87.800991,23,1,2007,8,21
1613,2007-08-21,CULEX PIPIENS/RESTUANS,41.958271,-87.702575,4,0,2007,8,21
1614,2007-08-21,CULEX PIPIENS/RESTUANS,41.960616,-87.777189,2,0,2007,8,21
1615,2007-08-21,CULEX PIPIENS/RESTUANS,41.961743,-87.76007,1,0,2007,8,21
1616,2007-08-21,CULEX PIPIENS/RESTUANS,41.962728,-87.748367,6,0,2007,8,21
1617,2007-08-21,CULEX PIPIENS/RESTUANS,41.963976,-87.69181,7,0,2007,8,21
1618,2007-08-21,CULEX PIPIENS/RESTUANS,41.964242,-87.757639,6,0,2007,8,21
1619,2007-08-21,CULEX PIPIENS/RESTUANS,41.966987,-87.674677,4,0,2007,8,21
1620,2007-08-21,CULEX PIPIENS/RESTUANS,41.970248,-87.787992,22,1,2007,8,21
1621,2007-08-21,CULEX PIPIENS/RESTUANS,41.974089,-87.824812,5,1,2007,8,21
1622,2007-08-21,CULEX PIPIENS/RESTUANS,41.979243,-87.750938,1,0,2007,8,21
1623,2007-08-21,CULEX PIPIENS/RESTUANS,41.981964,-87.812827,8,0,2007,8,21
1624,2007-08-21,CULEX PIPIENS/RESTUANS,41.984809,-87.728492,1,0,2007,8,21
1625,2007-08-21,CULEX PIPIENS/RESTUANS,41.990284,-87.797127,1,1,2007,8,21
1626,2007-08-21,CULEX PIPIENS/RESTUANS,41.991429,-87.747113,1,0,2007,8,21
1627,2007-08-21,CULEX PIPIENS/RESTUANS,41.994469,-87.667736,1,0,2007,8,21
1628,2007-08-21,CULEX PIPIENS/RESTUANS,41.999129,-87.795585,3,0,2007,8,21
1629,2007-08-21,CULEX PIPIENS/RESTUANS,42.006858,-87.675919,4,0,2007,8,21
1630,2007-08-21,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,6,1,2007,8,21
1631,2007-08-21,CULEX PIPIENS/RESTUANS,42.010412,-87.66214,2,0,2007,8,21
1632,2007-08-21,CULEX PIPIENS/RESTUANS,42.011601,-87.811506,4,1,2007,8,21
1633,2007-08-21,CULEX PIPIENS/RESTUANS,42.01743,-87.687769,2,0,2007,8,21
1634,2007-08-21,CULEX RESTUANS,41.754676,-87.612922,1,0,2007,8,21
1635,2007-08-21,CULEX RESTUANS,41.778297,-87.752411,1,0,2007,8,21
1636,2007-08-21,CULEX RESTUANS,41.798697,-87.736812,1,1,2007,8,21
1637,2007-08-21,CULEX RESTUANS,41.800737,-87.71188,2,0,2007,8,21
1638,2007-08-21,CULEX RESTUANS,41.801179,-87.679447,1,0,2007,8,21
1639,2007-08-21,CULEX RESTUANS,41.836644,-87.677737,2,0,2007,8,21
1640,2007-08-21,CULEX RESTUANS,41.837085,-87.729384,1,0,2007,8,21
1641,2007-08-21,CULEX RESTUANS,41.846075,-87.716277,1,0,2007,8,21
1642,2007-08-21,CULEX RESTUANS,41.857402,-87.694991,1,0,2007,8,21
1643,2007-08-21,CULEX RESTUANS,41.878114,-87.629798,1,0,2007,8,21
1644,2007-08-21,CULEX RESTUANS,41.896282,-87.655232,1,0,2007,8,21
1645,2007-08-21,CULEX RESTUANS,41.958271,-87.702575,1,0,2007,8,21
1646,2007-08-21,CULEX RESTUANS,41.986921,-87.689778,2,0,2007,8,21
1647,2007-08-21,CULEX RESTUANS,42.010412,-87.66214,3,0,2007,8,21
1648,2007-08-21,CULEX TERRITANS,41.766202,-87.562889,3,0,2007,8,21
1649,2007-08-21,CULEX TERRITANS,41.77166,-87.703047,1,0,2007,8,21
1650,2007-08-21,CULEX TERRITANS,41.799282,-87.585487,1,0,2007,8,21
1651,2007-08-21,CULEX TERRITANS,41.801179,-87.679447,1,0,2007,8,21
1652,2007-08-21,CULEX TERRITANS,41.868077,-87.666901,1,0,2007,8,21
1653,2007-08-21,CULEX TERRITANS,41.95469,-87.800991,1,0,2007,8,21
1654,2007-08-21,CULEX TERRITANS,42.01743,-87.687769,1,0,2007,8,21
1655,2007-08-22,CULEX PIPIENS,41.644612,-87.604498,2,0,2007,8,22
1656,2007-08-22,CULEX PIPIENS,41.659112,-87.538693,25,1,2007,8,22
1657,2007-08-22,CULEX PIPIENS,41.662014,-87.724608,231,1,2007,8,22
1658,2007-08-22,CULEX PIPIENS,41.673408,-87.599862,1554,7,2007,8,22
1659,2007-08-22,CULEX PIPIENS,41.678618,-87.559308,52,1,2007,8,22
1660,2007-08-22,CULEX PIPIENS,41.680946,-87.535198,42,0,2007,8,22
1661,2007-08-22,CULEX PIPIENS,41.682587,-87.707973,2,0,2007,8,22
1662,2007-08-22,CULEX PIPIENS,41.686398,-87.531635,12,0,2007,8,22
1663,2007-08-22,CULEX PIPIENS,41.688324,-87.676709,6,0,2007,8,22
1664,2007-08-22,CULEX PIPIENS,41.702724,-87.536497,209,0,2007,8,22
1665,2007-08-22,CULEX PIPIENS,41.704336,-87.703736,4,0,2007,8,22
1666,2007-08-22,CULEX PIPIENS,41.704572,-87.565666,217,2,2007,8,22
1667,2007-08-22,CULEX PIPIENS,41.717753,-87.531657,22,0,2007,8,22
1668,2007-08-22,CULEX PIPIENS,41.719059,-87.675088,1,0,2007,8,22
1669,2007-08-22,CULEX PIPIENS,41.720848,-87.666014,28,1,2007,8,22
1670,2007-08-22,CULEX PIPIENS,41.725517,-87.614258,1,0,2007,8,22
1671,2007-08-22,CULEX PIPIENS,41.726465,-87.585413,1054,6,2007,8,22
1672,2007-08-22,CULEX PIPIENS,41.729669,-87.582699,4,0,2007,8,22
1673,2007-08-22,CULEX PIPIENS,41.731922,-87.677512,85,2,2007,8,22
1674,2007-08-22,CULEX PIPIENS,41.732984,-87.649642,40,1,2007,8,22
1675,2007-08-22,CULEX PIPIENS,41.733643,-87.55551,2,0,2007,8,22
1676,2007-08-22,CULEX PIPIENS,41.737052,-87.543067,4,0,2007,8,22
1677,2007-08-22,CULEX PIPIENS,41.740641,-87.546587,25,1,2007,8,22
1678,2007-08-22,CULEX PIPIENS,41.750498,-87.605294,3,0,2007,8,22
1679,2007-08-22,CULEX PIPIENS,41.869216,-87.627561,1,0,2007,8,22
1680,2007-08-22,CULEX PIPIENS,41.903002,-87.688267,9,0,2007,8,22
1681,2007-08-22,CULEX PIPIENS/RESTUANS,41.644612,-87.604498,10,1,2007,8,22
1682,2007-08-22,CULEX PIPIENS/RESTUANS,41.659112,-87.538693,2,0,2007,8,22
1683,2007-08-22,CULEX PIPIENS/RESTUANS,41.662014,-87.724608,68,1,2007,8,22
1684,2007-08-22,CULEX PIPIENS/RESTUANS,41.673408,-87.599862,61,0,2007,8,22
1685,2007-08-22,CULEX PIPIENS/RESTUANS,41.678618,-87.559308,41,0,2007,8,22
1686,2007-08-22,CULEX PIPIENS/RESTUANS,41.680946,-87.535198,67,0,2007,8,22
1687,2007-08-22,CULEX PIPIENS/RESTUANS,41.682587,-87.707973,7,0,2007,8,22
1688,2007-08-22,CULEX PIPIENS/RESTUANS,41.686398,-87.531635,22,1,2007,8,22
1689,2007-08-22,CULEX PIPIENS/RESTUANS,41.702724,-87.536497,230,0,2007,8,22
1690,2007-08-22,CULEX PIPIENS/RESTUANS,41.704336,-87.703736,1,0,2007,8,22
1691,2007-08-22,CULEX PIPIENS/RESTUANS,41.704572,-87.565666,121,2,2007,8,22
1692,2007-08-22,CULEX PIPIENS/RESTUANS,41.717753,-87.531657,18,0,2007,8,22
1693,2007-08-22,CULEX PIPIENS/RESTUANS,41.719059,-87.675088,5,0,2007,8,22
